"","HIGHDEG","TUITFTE","SATVR25","SATVR75","SATMT25","SATMT75","ACTEN25","ACTEN75","ACTMT25","ACTMT75","COSTT4_A","NPT4_PRIV","UGDS","UGDS_MEN","UGDS_WOMEN","UGDS_WHITE","UGDS_BLACK","UGDS_HISP","UGDS_ASIAN","UGDS_AIAN","UGDS_NHPI","UGDS_2MOR","UGDS_NRA","UGDS_UNKN","MARRIED","DEPENDENT","FIRST_GEN","PCTFLOAN","PCTPELL","COSTT4_A.1","C100_4","C150_4","GT_25K_P10","Earning"
"858",0.673814249010285,-0.313486831573979,-0.869704138062892,-0.876239546760084,-0.873478098368806,-0.882186915664183,-0.806881938996702,-0.820744347752665,-0.81281176977038,-0.824139450385901,-0.729623368057025,-0.335926165242467,-0.506143045072627,1.07896663486732,-1.05998326741882,-0.0457527664146408,0.678994277752809,-0.470690412745941,-0.447147057205754,1.41941696000626,-0.131017272780507,-0.342758562632662,-0.511208750892753,-0.562549381470607,0.737919629517288,0.250676921497569,0.522191329253085,-0.434330022132674,-0.606012868942571,-0.729623368057025,0.198012384429433,0.56438129643569,0.405727411184533,-0.0338112690525445
"859",-0.344062123455852,-0.13797082997672,0.622448739732163,0.650709894848754,0.599883941153956,0.629934426585169,0.506516108816564,0.566381430060723,0.71433156108732,0.599374145735201,0.0904752694957347,0.264916459887309,-0.104467510855861,-0.163468531945901,0.176875959389215,-2.04658127234149,2.92735988605158,-0.302758995179185,-0.536770990912737,-0.147407189514138,-0.0211437709987985,-0.0175125662801077,-0.132967808438374,1.39565892944649,0.422135651261379,0.560479277222188,0.427558551473509,0.856980834452735,1.01531810890124,0.0904752694957347,0.41602417547195,0.362004322985555,0.325904818027829,-0.191019352295774
"860",-0.344062123455852,-0.150847945135055,-0.869704138062892,-0.876239546760084,-0.873478098368806,-0.882186915664183,-0.806881938996702,-0.820744347752665,-0.81281176977038,-0.824139450385901,0.458656424268958,0.21003434389062,-0.248835001148929,-0.426550576246792,0.438777314560688,0.0203191009741857,-0.345670704389912,-0.497713859250936,-0.453024036465229,-0.110935491434054,-0.131017272780507,-0.519836938424609,-0.218754413943491,3.4808938727773,0.755602872978897,0.395650759590691,0.507601154011892,0.663232401571105,0.280287911253438,0.458656424268958,0.400474119049517,0.276452690078328,0.407233497847867,-0.0966945023498364
"861",0.673814249010285,-0.0734623222980918,-0.869704138062892,-0.876239546760084,-0.873478098368806,-0.882186915664183,-0.806881938996702,-0.820744347752665,-0.81281176977038,-0.824139450385901,0.631415322613749,0.113619815788328,-0.103812783008727,0.0568510599244562,-0.0424548574858353,0.51944896874847,0.081395899678205,-0.443184404696214,-0.311976534237846,-0.0627928499683438,-0.104496082695267,0.401693384574296,-0.331836757563872,-0.338468692830677,0.486530456668799,0.709944413815507,0.352951760551211,0.518870824129891,0.0598190834970095,0.631415322613749,0.569814233489817,0.520177113527563,0.547299557537934,0.181788387966742
"862",-0.344062123455852,-0.0608618038854011,0.477780178173086,0.481425034359969,0.436630529572487,0.462293479550873,0.225073669999435,0.347361570405978,0.618885102908713,0.4495306093014,-0.251049727134445,-0.250106640228339,-0.128692441199823,0.462629548748974,-0.446412248059503,-2.04837670352053,3.63160205363457,-0.552725875350391,-0.525017032393788,-0.0788403971235806,-0.131017272780507,-0.830627557161494,-0.511208750892753,0.799061936761834,0.392728478566487,0.72503415422119,0.58603326092243,1.29179237990367,1.77247565240051,-0.251049727134445,0.102690538559916,0.0630998480829771,0.124089205141067,-0.478485561654823
"863",-1.36193849592199,-0.148881034943806,0.539780990269833,0.549138978555483,0.559070588258589,0.59640623717831,0.225073669999435,0.420368190290893,0.71433156108732,0.524452377518301,-0.148136711518896,0.0297073913300699,-0.326420251034319,1.03527456390568,-1.01648728263769,-1.28675479736999,2.42706782282794,-0.580231883400118,-0.42070065053812,-0.0117324726562265,0.0318986091716813,0.878720845891376,-0.511208750892753,0.446527350175447,-1.49764837079728,0.814261130659235,0.561324749941572,1.17505981249905,1.39711540368382,-0.148136711518896,-1.61621269837588,-1.79828717369464,0.169271805041088,-0.411110668836296
"864",0.673814249010285,-0.164186054869464,0.787784238656823,0.853851727435295,0.803950705630793,0.864631752433184,0.694144401361316,0.858407909600384,0.905224477444532,0.899061218602801,0.433124998537013,-0.0819639412191778,-0.0975928684609534,0.348286469423852,-0.332582330440806,0.409927666826775,0.419510771483573,-0.441736720062018,-0.494162891281549,0.0933060178144148,-0.0779748926100268,-0.830627557161494,-0.511208750892753,-0.188605811893144,0.475164210747611,0.707181895940427,0.457447426895453,0.798614550750426,0.590070753173969,0.433124998537013,0.389900080682262,0.259462646987789,0.387654371224525,-0.173052714210834
"865",0.673814249010285,0.121384718522539,-0.869704138062892,-0.876239546760084,-0.873478098368806,-0.882186915664183,-0.806881938996702,-0.820744347752665,-0.81281176977038,-0.824139450385901,0.572816763995496,0.386441145308549,-0.0249180774290691,-1.99900032159999,2.00417004343895,0.543866832783471,-0.162852779518405,-0.431120366077912,-0.0930590568224301,-0.0671694537379538,-0.085552375491524,0.398079540170379,-0.0458814058801492,-0.288514399184832,0.445413012679452,0.674459740511705,0.248819315387645,0.389014476957889,-0.288988350197925,0.572816763995496,0.7026117153374,0.633093240616011,0.514165650944585,0.123396814190685
"866",0.673814249010285,-0.0241359026581686,0.870451988119153,0.887708699533052,0.844764058526161,0.898159941840043,0.787958547633692,0.858407909600384,0.905224477444532,1.0489047550366,0.916703698688984,0.443548211953753,0.156114172303508,0.540252696095704,-0.523687029532358,-0.220268677017736,0.302546615248576,-0.216380478672147,-0.378092550906932,-0.0642517178915471,-0.0438762196432898,0.517336405499649,0.320661363096259,0.56927218599095,0.642573752574651,0.523511568406186,0.398320575367824,0.107543937210067,-0.0516222765185578,0.916703698688984,0.177486309951821,0.215559172806928,0.556336077517938,0.316538173603796
"867",0.673814249010285,-0.165630504541163,0.994453612312647,1.46327722519492,0.763137352735426,0.898159941840043,-0.806881938996702,-0.820744347752665,-0.81281176977038,-0.824139450385901,0.292196027426322,0.122519618382386,-0.342788447212671,0.113092981055919,-0.0984443698104789,-0.000507900702727046,0.328101809047819,-0.481789328274778,-0.319322758312189,0.157496206435362,-0.0741861511692783,0.119813521068749,0.272568872131269,0.355182356080189,0.718744049191301,0.225619403561878,0.471191615641081,0.80344962750683,0.0956251522384732,0.292196027426322,0.327544354428304,0.265927884624012,0.494586524321242,0.253654940306504
