HIGHDEG,TUITFTE,SATVR25,SATVR75,SATMT25,SATMT75,ACTEN25,ACTEN75,ACTMT25,ACTMT75,COSTT4_A,NPT4_PRIV,UGDS,UGDS_MEN,UGDS_WOMEN,UGDS_WHITE,UGDS_BLACK,UGDS_HISP,UGDS_ASIAN,UGDS_AIAN,UGDS_NHPI,UGDS_2MOR,UGDS_NRA,UGDS_UNKN,MARRIED,DEPENDENT,FIRST_GEN,PCTFLOAN,PCTPELL,COSTT4_A.1,C100_4,C150_4,GT_25K_P10,Earning
-1.361938496,-0.037535478,-0.869704138,-0.876239547,-0.873478098,-0.882186916,-0.806881939,-0.820744348,-0.81281177,-0.82413945,-0.542636605,-0.086307892,-0.50155995,0.210238118,-0.195153527,-0.419202452,1.987223622,-0.60098203,-0.547055705,-0.157619265,-0.131017273,-0.830627557,-0.511208751,-0.659603438,0.570675256,0.04375148,0.5823918,0.678428357,1.46269281,-0.542636605,-1.616212698,-1.798287174,0.193369192,-0.30331084
0.673814249,-0.012457373,1.118455237,1.023136588,1.048830823,1.032272699,1.069400986,1.004421149,1.000670936,1.048904755,0.511068955,0.385911395,-0.268476837,0.186997654,-0.172017365,0.426086547,0.442117289,-0.506882529,-0.445677812,-0.040909831,-0.131017273,0.452287206,-0.437120319,-0.61107641,0.481379039,0.700039248,0.303643191,0.799305276,0.169651182,0.511068955,0.626571939,0.505292032,0.557842164,0.285096557
0.673814249,0.142897799,-0.869704138,-0.876239547,-0.873478098,-0.882186916,-0.806881939,-0.820744348,-0.81281177,-0.82413945,-0.156572205,0.502244529,-0.301213229,0.319003486,-0.303430766,-0.931977596,0.384618103,-0.201903632,-0.204721663,-0.026321152,-0.131017273,-0.830627557,-0.208356038,4.060363679,0.610675497,0.070008756,0.393240182,0.447035398,0.299599049,-0.156572205,0.297688246,0.129406122,0.334941338,0.379421407
0.673814249,0.049715428,1.366458485,1.293992365,1.375337646,1.300498215,1.538471718,1.442460869,1.573349685,1.423513596,0.955731913,0.217238946,0.891700909,-0.182060903,0.195384889,-0.352771498,0.868201001,-0.38238165,0.263967433,-0.078840397,-0.077974893,-0.111472521,-0.10567207,0.064020187,0.688095631,0.244135678,0.366120453,0.353787489,-0.024667146,0.955731913,0.692348678,0.646474779,0.618085631,0.860028976
-0.344062123,-0.009783605,0.953119738,1.023136588,0.926390764,0.99874451,0.97558684,1.077427769,1.000670936,1.123826523,0.892690662,1.676912521,0.134835517,2.649092334,-2.62306238,-2.057712946,3.952024868,-0.571063214,-0.539709481,-0.150324925,-0.131017273,-0.761964513,-0.104372273,-0.429813687,-1.497648371,0.830046036,0.183606894,0.805521803,0.417477456,0.892690662,0.553486674,0.500029629,0.485550004,0.478237916
0.673814249,-0.072970595,1.32512461,1.260135393,1.212084235,1.132857268,-0.806881939,-0.820744348,-0.81281177,-0.82413945,0.830830379,0.19827389,-0.206277691,-0.055167973,0.069061444,-0.844719641,0.241607307,-0.092844723,0.046519201,-0.116770963,-0.131017273,0.155951965,0.111394038,2.908560394,0.440389475,0.666971653,0.244165275,0.545118384,-0.176340044,0.830830379,0.537781117,0.475521868,0.497598698,0.626462681
-0.344062123,-0.020970407,0.53978099,0.582995951,0.477443882,0.529349858,0.318887816,0.42036819,0.714331561,0.449530609,-0.421784107,-0.14807676,-0.279279846,0.327834862,-0.312222508,-1.982663922,3.700404498,-0.520876813,-0.547055705,-0.10510002,-0.131017273,-0.313847807,-0.309740208,-0.132942456,0.4087082,0.757518869,0.587703498,0.995471247,1.471543749,-0.421784107,-0.003360846,-0.027563833,0.208430058,-0.325769138
0.673814249,-0.171807832,0.911785863,0.921565672,0.885577411,0.864631752,-0.806881939,-0.820744348,-0.81281177,-0.82413945,0.113194864,-0.171915517,-0.1336029,-0.40516935,0.417492045,0.565052921,-0.231163778,-0.394445689,-0.341361431,-0.067169454,-0.100707341,0.069219699,-0.481313419,0.572126717,0.640940142,0.374682434,0.470718505,0.569984493,0.23160775,0.113194864,0.512434525,0.464395645,0.527720431,0.208738345
0.673814249,-0.117656336,0.994453612,0.989279616,0.926390764,0.948452226,0.787958548,0.931414529,0.809778019,0.899061219,0.135520803,-0.347686619,-0.123454618,0.439853895,-0.423738809,0.421777513,0.209663315,-0.311445103,-0.457431771,-0.102182284,-0.131017273,-0.830627557,-0.491711795,0.142519792,0.62851079,0.50491988,0.494556737,-0.012987619,-0.028287985,0.135520803,0.319613826,0.269085326,0.449403924,0.073988559
0.673814249,0.338912692,1.159789111,1.158564476,1.00801747,1.065800889,1.257029279,1.296447629,1.000670936,1.123826523,1.14665524,1.995610214,2.341268362,-0.378675222,0.391116821,-0.052934491,-0.136314694,-0.187426786,0.196382172,-0.073004925,-0.024932512,-0.772806047,1.2305193,0.048320267,0.419807875,0.731260751,0.141438145,-0.125921198,-0.587506362,1.14665524,0.627815944,0.683161244,0.387654371,0.136871793
0.673814249,-0.177278301,0.870451988,0.955422644,0.844764059,0.881395847,0.787958548,0.931414529,0.809778019,0.973982987,0.128210042,0.108004464,-0.080242581,-0.058421638,0.072300507,0.185857856,0.416562095,-0.437876228,-0.414823671,-0.077381529,-0.077974893,-0.158452498,-0.009487088,-0.028752072,0.695819108,0.216873463,0.595635547,0.415607399,0.209480405,0.128210042,0.490042444,0.384106414,0.595494331,0.523154512
-0.344062123,-0.030743492,1.035787487,1.023136588,0.926390764,0.931688131,1.069400986,1.223441009,0.905224477,0.973982987,0.694793994,1.696407327,0.144329071,-1.999000322,2.004170043,-2.057712946,3.587863357,-0.585057499,-0.533832501,-0.137195114,-0.131017273,0.152338121,-0.316239193,0.523599689,-1.497648371,0.862377783,0.166644614,0.575164932,0.26298835,0.694793994,0.981268726,0.818931234,0.581939551,0.550104469
0.673814249,-0.139538212,-0.869704138,-0.876239547,-0.873478098,-0.882186916,-0.806881939,-0.820744348,-0.81281177,-0.82413945,-0.300875373,0.167548382,-0.292701767,0.022919984,-0.008676061,-0.385089259,0.552692647,-0.395893373,-0.326668982,-0.138653982,0.012954902,-0.830627557,0.025607432,1.892347335,0.914173216,-0.061391948,0.632581396,0.24603435,0.152753936,-0.300875373,0.069568918,-0.005010679,0.485550004,0.06500524
-0.344062123,-0.134498004,0.911785863,0.989279616,0.803950706,0.898159942,0.694144401,1.004421149,0.809778019,0.973982987,0.057970503,-0.033968577,-0.290410219,0.212562164,-0.197467144,0.725923554,-0.34124769,-0.427742435,0.72677955,-0.14011285,-0.085552375,-0.292164741,-0.31753899,-0.659603438,0.530503833,0.667423539,0.400959458,0.440473508,0.574782769,0.057970503,0.570902737,0.491008367,0.149692678,-0.366194074
-0.344062123,-0.204323316,0.924186025,0.989279616,0.885577411,0.898159942,0.881772694,1.004421149,0.905224477,0.899061219,-0.164051675,-0.071051088,-0.315944605,0.124248403,-0.109549728,0.964715901,-0.338299014,-0.37610835,-0.526486277,-0.157619265,-0.131017273,-0.830627557,-0.386428234,-0.228569247,0.548673554,0.67400106,0.383261705,-1.030771276,-0.814814551,-0.164051675,0.143587187,0.038441732,0.356026551,-0.042794588
0.673814249,-0.142334912,-0.869704138,-0.876239547,-0.873478098,-0.882186916,-0.806881939,-0.820744348,-0.81281177,-0.82413945,0.014780778,-0.173610718,-0.373560656,-1.999000322,2.004170043,-0.637526883,0.721750083,-0.365491996,-0.334015206,-0.157619265,-0.062819927,0.018625878,2.309350854,-0.478340715,0.552820723,0.518083703,0.610948228,-0.32623152,-0.26203322,0.014780778,0.660782064,0.421243942,0.426812624,0.006613667
-0.344062123,-0.151923599,0.994453612,0.989279616,0.926390764,0.931688131,-0.806881939,-0.820744348,-0.81281177,-0.82413945,0.306423892,-0.258794543,-0.168303476,-0.001714908,0.015848271,0.68247412,-0.36975156,-0.404579481,-0.422169895,-0.121147567,-0.002200064,-0.187363253,0.436343301,-0.272814478,-1.497648371,0.843528808,0.338665307,0.287132502,-0.04518523,0.306423892,-1.616212698,0.399743268,0.490068264,0.109921836
0.673814249,-0.012795436,0.911785863,0.853851727,0.885577411,0.898159942,0.97558684,0.85840791,0.905224477,0.973982987,0.082995799,0.103872413,0.105700128,-0.330799868,0.343456327,-1.446907259,-0.409558689,-0.299381064,3.590337694,-0.013191341,5.881715394,3.307224285,-0.291543049,1.194414489,0.699670304,0.246202441,0.537316113,-0.3735462,0.208273458,0.082995799,0.393476594,0.437933277,0.524708258,0.217721664
0.673814249,0.018152666,-0.869704138,-0.876239547,-0.873478098,-0.882186916,-0.806881939,-0.820744348,-0.81281177,-0.82413945,0.116062932,0.324884177,0.997439456,0.013623798,0.000578404,-1.032521742,-0.37466602,0.067848271,1.925683319,-0.086134737,0.740393259,5.616470859,1.013453192,-0.361304941,0.780557346,0.287608294,0.54346892,-0.339009938,-0.630956422,0.116062932,0.248239067,0.341706484,0.515671738,0.53662949
-0.344062123,-0.10766812,1.035787487,1.090850532,0.763137353,0.99874451,0.97558684,1.004421149,0.809778019,0.973982987,-0.32089561,0.167548382,-0.498286311,0.378963881,-0.363122064,1.051255684,-0.625303498,-0.348602342,-0.461839505,0.096223754,-0.131017273,-0.201818631,-0.435820522,-0.327050569,-1.497648371,0.605206289,-2.024402167,0.369328807,1.074056154,-0.32089561,0.383058056,0.334639829,0.154210938,-0.424585647
0.673814249,-0.131424707,0.994453612,1.158564476,1.048830823,1.099329078,1.163215133,1.223441009,1.191563852,1.27367006,0.285222686,-0.038206578,-0.190236859,0.226971251,-0.211811564,0.244029826,-0.585004923,0.148918611,-0.150359605,-0.078840397,0.039476092,-0.082561766,0.411647157,0.122538074,0.435760923,0.808581768,0.373569588,0.234982746,-0.142947868,0.285222686,0.625483435,0.605127329,0.514165651,0.334504812
0.673814249,-0.093715351,1.035787487,1.124707504,0.926390764,1.099329078,1.163215133,1.150434389,1.000670936,1.198748291,0.296413774,0.235886151,-0.129019805,-0.203906938,0.217132881,0.669547015,-0.621863376,-0.173915063,-0.354584634,-0.033615492,0.043264833,-0.190977098,-0.210955632,0.372309542,0.712697942,0.44625453,0.414089224,0.198374308,-0.298241604,0.296413774,0.434684243,0.484543129,0.468983051,0.199755026
-0.344062123,-0.377657277,1.035787487,1.05699356,0.967204117,0.99874451,1.069400986,1.077427769,1.000670936,1.123826523,-1.082283216,-1.096753337,7.25794713,-0.016588804,0.030655415,0.817131458,-0.658721828,-0.454765882,-0.408946692,-0.106558888,0.035687351,1.225649909,0.345357507,-0.319914241,0.850648386,0.386408885,0.254020314,-1.163390524,0.245286473,-1.082283216,0.199722891,0.548594088,0.408739585,0.406371364
0.673814249,0.396506282,1.283790735,1.260135393,-0.873478098,-0.882186916,1.163215133,1.442460869,-0.81281177,-0.82413945,1.51708586,2.42619114,0.356460894,-0.676153152,0.687259696,-0.60915907,-0.539300442,-0.241956241,1.327700679,-0.099264548,-0.115862307,0.051150477,3.434975102,-0.192887608,0.40990085,0.637365419,0.119204649,-0.346262553,-0.784238582,1.51708586,0.513523029,0.564381296,0.273191785,0.033563624
-0.344062123,0.094954363,-0.869704138,-0.876239547,-0.873478098,-0.882186916,-0.806881939,-0.820744348,-0.81281177,-0.82413945,0.927782313,0.576303601,0.253668622,-0.043082932,0.05703064,0.670265188,-0.477378242,-0.141583439,-0.273776169,-0.134277378,-0.100707341,0.517336405,-0.184959691,-0.382713924,-1.497648371,0.908239194,0.201182613,0.510582121,-0.72952369,0.927782313,1.041913946,0.82118655,0.678329097,0.743245828
0.673814249,-0.107022727,0.994453612,0.955422644,1.00801747,0.99874451,1.069400986,0.931414529,1.000670936,1.048904755,0.077765793,-0.194588824,0.492644286,-0.448861421,0.46098803,-0.010921402,-0.259667648,0.527246862,-0.212067887,-0.102182284,-0.119651048,0.083675077,-0.490411998,0.139665261,0.53701371,0.511973139,0.609118586,0.554788537,0.0131505,0.077765793,0.615220398,0.57069618,0.533744778,0.374929747
-0.344062123,-0.060062747,0.870451988,0.904637186,1.048830823,0.814339468,0.881772694,1.004421149,0.809778019,1.048904755,-0.286366325,-0.348216369,-0.365376558,0.123783594,-0.109087004,0.885357843,-0.14663506,-0.492405682,-0.369277082,-0.081758133,-0.131017273,-0.078947921,-0.511208751,-0.511167822,-1.497648371,0.690030723,0.523087882,0.839367341,0.378452864,-0.286366325,0.41167016,0.285624306,0.526214344,0.127888474
0.673814249,-0.111356076,-0.869704138,-0.876239547,-0.873478098,-0.882186916,-0.806881939,-0.820744348,-0.81281177,-0.82413945,-1.708759169,-1.938632282,-0.477989748,-1.264136873,1.272604597,1.255216666,-0.514236694,-0.559964299,-0.232637314,0.029115829,-0.131017273,-0.830627557,-0.511208751,-0.659603438,0.748264008,0.246970671,-2.024402167,-0.082750869,-0.599173507,-1.708759169,-1.616212698,-1.798287174,0.636158671,0.370438088
-2.379814868,-0.328423056,-0.869704138,-0.876239547,-0.873478098,-0.882186916,-0.806881939,-0.820744348,-0.81281177,-0.82413945,-1.708759169,-1.938632282,-0.548045627,-1.534191056,1.541446801,1.172267745,-0.682311238,-0.359701257,0.187566703,-0.157619265,-0.131017273,-0.830627557,-0.511208751,-0.659603438,0.748264008,0.246970671,-2.024402167,-0.479572526,-0.239101243,-1.708759169,-1.616212698,-1.798287174,0.636158671,0.370438088
0.673814249,0.141883611,1.118455237,1.226278421,1.252897587,1.300498215,1.444657572,1.369454249,1.477903227,1.348591828,0.658296427,0.826345674,0.946370684,0.260902328,-0.245590361,0.459122481,-0.427250746,-0.308549734,-0.104813015,-0.128441907,-0.089341117,-0.303006274,-0.386428234,1.177287303,0.415645525,0.850407487,0.218664222,0.504020231,-0.666762491,0.658296427,0.728424809,0.815322729,0.682847357,0.922912209
0.673814249,0.400778165,2.11046823,1.835703918,2.048757969,1.803421056,2.382799034,1.807493968,2.241474892,1.873044205,1.946002565,0.845840479,1.320875012,0.451938936,-0.435769613,-0.446852092,-0.448874372,-0.18549654,1.971229908,-0.129900774,-0.112073566,0.448673362,0.80288607,0.867570682,-1.497648371,0.91229165,0.05334858,-0.980693696,-1.156782623,1.946002565,1.284183826,1.101747792,0.676823011,2.661184444
0.673814249,0.158909677,-0.869704138,-0.876239547,-0.873478098,-0.882186916,-0.806881939,-0.820744348,-0.81281177,-0.82413945,0.490655061,1.072149745,2.368439568,0.054062204,-0.039678518,0.003082962,0.125626043,-0.135310139,-0.091589812,-0.103641152,-0.115862307,0.867879313,-0.174561314,0.148228854,0.389468454,0.754327541,0.30417807,0.491241814,-0.126855252,0.490655061,0.399541116,0.349524911,0.353014378,-0.02033629
0.673814249,-0.030528361,0.994453612,1.124707504,1.00801747,1.065800889,1.069400986,1.077427769,1.000670936,1.123826523,0.342134146,-0.038100628,-0.066493296,-0.196934799,0.210192033,-0.072684234,-0.046380069,0.56102617,-0.212067887,-0.14740719,-0.081763634,0.260753453,-0.398126407,-0.478340715,0.480367267,0.58215369,0.544621894,0.699150115,0.044128784,0.342134146,0.781917003,0.574755748,0.475007398,0.16382175
0.673814249,0.225323629,-0.869704138,-0.876239547,-0.873478098,-0.882186916,-0.806881939,-0.820744348,-0.81281177,-0.82413945,1.00038379,0.981986269,4.636744194,0.170264521,-0.155359329,-0.078070528,-0.273428137,0.246396043,0.596016761,-0.145948322,-0.066608668,0.571544072,-0.131668011,-0.072997304,0.453273463,0.606559897,0.381723564,0.094420157,-0.249159128,1.00038379,0.810062605,0.775929886,0.612061284,0.851045657
-0.344062123,-0.246949948,-0.869704138,-0.876239547,-0.873478098,-0.882186916,-0.806881939,-0.820744348,-0.81281177,-0.82413945,0.132371552,1.15574432,-0.372905928,0.002468376,0.011683762,-1.969018645,2.239826884,0.407571599,1.19987638,-0.10510002,-0.062819927,0.015012033,-0.300641628,-0.556840319,0.462536098,0.207898861,0.806478341,0.870104614,1.558443871,0.132371552,0.01763173,-0.144389174,0.103003992,-0.447043945
0.673814249,0.004906756,1.035787487,1.158564476,0.967204117,1.233441836,1.163215133,1.223441009,1.191563852,1.198748291,0.773750209,0.244362154,0.353187254,-0.143481734,0.15697886,0.443681773,-0.462634861,0.147470926,0.162589541,-0.137195114,-0.089341117,0.343871874,-0.493011592,-0.39698658,0.448046619,0.65725694,0.385628565,0.232219845,-0.455949233,0.773750209,0.883614372,0.817277336,0.628628237,0.626462681
-0.344062123,-0.03062056,1.201122986,1.293992365,1.29371094,1.266970025,1.069400986,1.150434389,0.905224477,1.198748291,-0.08093395,-0.07666644,-0.341151628,0.040117926,-0.025796821,0.953225142,-0.418404718,-0.489992875,-0.433923854,-0.112394359,0.043264833,0.221001164,-0.411124378,-0.200023936,0.435713651,0.733352364,0.435258202,0.778238156,0.015564392,-0.08093395,0.477446898,0.501232464,0.443379578,0.141363452
-2.379814868,-0.050474059,-0.869704138,-0.876239547,-0.873478098,-0.882186916,1.069400986,0.71239467,1.28701031,0.899061219,-1.708759169,-1.938632282,-0.527749064,-1.658759939,1.66545663,1.356119898,-0.562398406,-0.542109521,-0.547055705,0.020362622,-0.131017273,-0.830627557,-0.511208751,-0.659603438,1.015943914,-0.272287854,-2.024402167,0.751645234,0.941292079,-1.708759169,-1.616212698,-1.798287174,-2.104919057,-1.655345273
0.673814249,-0.099493149,0.903519088,0.989279616,0.926390764,0.965216321,1.163215133,1.150434389,1.000670936,1.198748291,0.232135317,0.102918863,-0.209223966,0.358047464,-0.342299519,0.666674325,-0.225757872,-0.363079188,-0.407477447,-0.157619265,-0.0969186,0.058378166,-0.227852993,-0.064433711,0.504357587,0.652021394,0.346220723,0.731959564,-0.048001438,0.232135317,0.555663682,0.420041107,0.452416098,0.123396814
-0.344062123,-0.324274105,1.118455237,1.090850532,0.967204117,0.965216321,1.163215133,1.223441009,0.905224477,1.048904755,0.234722201,1.115907108,-0.422337881,-1.285518099,1.293889866,1.531353981,-0.682311238,-0.60098203,-0.547055705,-0.157619265,-0.131017273,-0.830627557,-0.511208751,-0.659603438,-1.497648371,-2.185071141,0.156365643,-1.727367692,0.47541087,0.234722201,0.01763173,-0.202576312,-0.003928161,-0.262885905
0.673814249,-0.098632626,-0.869704138,-0.876239547,-0.873478098,-0.882186916,0.97558684,1.150434389,1.096117394,1.123826523,0.267620624,0.151020177,0.673021808,-0.072830725,0.086644927,-0.4231524,-0.218386181,-0.092844723,1.658280763,-0.122606435,-0.051453703,-0.830627557,-0.31753899,1.836683979,0.544612486,0.495952795,0.502165438,0.173162836,-0.182374775,0.267620624,0.444014277,0.470860882,0.618085631,0.81960404
-0.344062123,0.150181513,1.159789111,1.226278421,1.824284528,1.669308298,1.632285864,1.515467489,1.668796143,1.498435364,1.121348761,0.686279733,0.061833362,0.040117926,-0.025796821,0.488208466,-0.4577204,-0.272840179,0.09206579,-0.118229831,-0.112073566,-0.006671033,0.503932748,-0.242841902,-1.497648371,0.914984028,0.123132865,0.22634868,-0.890047527,1.121348761,1.10364767,0.917112634,0.71748735,1.084611952
0.673814249,-0.119531047,-0.869704138,-0.876239547,-0.873478098,-0.882186916,-0.806881939,-0.820744348,-0.81281177,-0.82413945,0.464505033,-0.164499015,-0.244251906,0.325046006,-0.309446168,0.497185622,-0.065546465,-0.188874471,-0.407477447,-0.126983039,-0.051453703,0.351099563,-0.155064358,-0.613930941,-1.497648371,0.88316496,0.369139808,1.090100607,-0.169098367,0.464505033,0.969295183,0.837424821,0.565372597,0.204246686
0.673814249,0.132540787,1.283790735,1.293992365,1.742657822,1.602251919,1.632285864,1.588474108,1.859689059,1.648278901,1.191532063,0.145192925,0.442557605,1.226775981,-1.207129258,-0.865187557,-0.384003495,0.075569256,1.111721691,-0.109476624,-0.032509995,-0.534292316,3.367385656,-0.074424569,0.465247971,0.640398977,0.402178242,-0.361458508,-0.410487595,1.191532063,0.379170542,0.686017977,0.747609084,1.780819178
0.673814249,-0.081729492,1.159789111,1.226278421,1.212084235,1.300498215,1.163215133,0.931414529,1.000670936,1.198748291,0.485312582,0.158436679,-0.210533422,-0.030997891,0.044999835,0.164671768,-0.303406345,0.032621278,-0.323730493,-0.129900774,-0.059031185,-0.14399712,-0.152464764,0.86186162,0.641378901,0.336603759,0.447089909,0.000136161,0.107292298,0.485312582,0.425198709,0.452818359,0.494586524,0.374929747
-0.344062123,0.092772322,-0.869704138,-0.876239547,-0.873478098,-0.882186916,-0.806881939,-0.820744348,-0.81281177,-0.82413945,1.057576433,0.286530266,-0.104140147,-0.053308736,0.067210551,-0.169996604,-0.293085979,0.012836255,0.263967433,-0.125524171,-0.131017273,0.614910204,1.170728636,-0.078706366,-1.497648371,0.901321395,0.220011535,0.239817823,-0.489341409,1.057576433,1.070059549,0.913804838,0.568384771,0.433321321
0.673814249,0.046765063,-0.869704138,-0.876239547,-0.873478098,-0.882186916,-0.806881939,-0.820744348,-0.81281177,-0.82413945,1.194850024,0.431575858,-0.030810628,-0.014729567,0.028804522,0.005237479,-0.353533841,0.129133587,0.169935765,-0.121147567,-0.131017273,0.455901051,0.691103523,-0.267105416,-1.497648371,0.874836078,0.29101834,0.404901158,-0.322782842,1.194850024,0.934307556,0.803144026,0.633146497,0.761212466
-0.344062123,0.146247693,-0.869704138,-0.876239547,-0.873478098,-0.882186916,-0.806881939,-0.820744348,-0.81281177,-0.82413945,-1.708759169,-1.938632282,-0.466204646,-1.292955047,1.301293438,0.932757226,-0.209048707,-0.529562921,-0.275245414,-0.103641152,0.149349594,-0.295778585,-0.511208751,-0.501176964,0.667750862,0.133354496,0.551748328,-0.186014294,0.378050548,-1.708759169,-1.616212698,-1.798287174,-2.104919057,-1.655345273
0.673814249,0.018306331,1.201122986,1.05699356,1.130457529,1.032272699,1.163215133,1.077427769,1.096117394,1.198748291,0.254011362,0.008093585,0.952917962,-0.015659186,0.029729968,0.293942813,-0.339773352,0.277279982,-0.065143405,-0.151783793,-0.066608668,0.072833544,-0.407224987,-0.302787055,0.495748721,0.594097092,0.524061782,0.434947706,-0.387153303,0.254011362,0.596560331,0.644369818,0.601518677,0.595021064
0.673814249,-0.125062982,0.829118113,1.090850532,0.885577411,0.965216321,1.069400986,1.077427769,0.905224477,1.198748291,-0.222144104,-0.100081396,-0.373560656,0.211632545,-0.196541697,0.830058563,-0.25573608,-0.426294751,-0.388377265,0.027656961,-0.062819927,-0.111472521,-0.182360096,-0.633912658,0.808268199,0.311425355,0.534523501,0.637330205,0.440007117,-0.222144104,0.425976212,0.56934299,0.238551792,-0.253902586
-0.344062123,-0.191138871,-0.869704138,-0.876239547,-0.873478098,-0.882186916,1.350843425,1.296447629,1.477903227,1.27367006,-0.065637589,-0.18081532,-0.16699402,0.010834943,0.003354744,-0.330867238,1.310010986,-0.356323327,-0.510324584,-0.096346812,-0.131017273,0.267981142,-0.456617275,-0.35845041,0.456549234,0.59296641,0.566300479,0.529577066,0.725651036,-0.065637589,-0.061207056,0.095125328,0.333435251,-0.195511012
0.673814249,0.250954927,1.283790735,1.260135393,1.29371094,1.233441836,1.632285864,1.515467489,1.573349685,1.348591828,1.044529537,1.229273641,2.732795615,-0.359153233,0.371682444,0.105063453,-0.497527529,0.035999209,1.076459816,-0.143030586,-0.051453703,1.352134463,-0.053680188,-0.398413845,0.42054276,0.663434924,0.269806171,0.202173297,-0.525549793,1.044529537,0.952812123,0.80810572,0.645195191,0.945370507
-0.344062123,0.125748801,-0.869704138,-0.876239547,-0.873478098,-0.882186916,-0.806881939,-0.820744348,-0.81281177,-0.82413945,-1.708759169,-1.938632282,-0.488138029,-1.586714503,1.593734527,1.124509276,-0.585496369,-0.48227189,-0.401600468,-0.157619265,0.054631058,0.593227138,-0.511208751,-0.448368139,0.745249361,0.042830374,0.442563771,0.282642788,-0.266056374,-1.708759169,-1.616212698,0.457028281,0.606036937,0.370438088
-2.379814868,-0.318311908,-0.869704138,-0.876239547,-0.873478098,-0.882186916,-0.806881939,-0.820744348,-0.81281177,-0.82413945,-1.708759169,-0.848512415,-0.505160953,0.155855433,-0.141014908,-2.059508377,3.84144951,-0.281526287,-0.547055705,-0.061333982,-0.131017273,-0.592113827,-0.511208751,-0.659603438,0.757345111,-0.201179589,1.021758478,0.833496176,2.261288838,-1.708759169,-1.616212698,-1.798287174,0.038242265,-0.536877135
-1.361938496,-0.193136514,-0.869704138,-0.876239547,-0.873478098,-0.882186916,-0.806881939,-0.820744348,-0.81281177,-0.82413945,-0.420434428,-0.300856705,-0.494685308,-1.262277636,1.270753704,-1.235405466,2.298800408,0.031656155,-0.306099555,-0.157619265,-0.131017273,-0.237957075,-0.511208751,-0.659603438,0.495350074,-0.095908725,0.767092178,0.861125186,0.998420863,-0.420434428,-1.616212698,-1.798287174,0.228009185,-0.262885905
-0.344062123,-0.043774272,-0.869704138,-0.876239547,-0.873478098,-0.882186916,0.787958548,0.931414529,0.905224477,1.048904755,0.082208486,-0.085884092,-0.375852203,0.103796796,-0.089189905,0.669906102,-0.079306954,-0.34474185,-0.547055705,-0.131359642,-0.062819927,0.029467411,-0.511208751,-0.137224253,0.46793456,0.608845781,0.536241326,1.131198759,0.68179866,0.082208486,0.30157576,0.139630219,0.497598698,0.105430176
0.673814249,-0.131424707,0.911785863,1.124707504,0.967204117,1.099329078,1.163215133,1.150434389,1.096117394,1.198748291,0.419571973,-0.138753158,0.248103435,0.027568076,-0.013303293,0.421418426,0.005221764,-0.392515442,-0.385438775,-0.014650209,0.009166161,-0.151224809,-0.283744267,0.272400955,0.673141134,0.402792943,0.501328775,0.036053874,-0.201685913,0.419571973,0.494085459,0.554608263,0.584951724,0.401879705
-0.344062123,0.143020731,-0.869704138,-0.876239547,-0.873478098,-0.882186916,0.97558684,0.78540129,0.905224477,0.82413945,0.148061569,0.9185222,-0.359811371,-1.397537132,1.405406168,0.891462309,-0.194796772,-0.462969428,-0.176806011,-0.13281851,-0.131017273,-0.100630988,-0.511208751,-0.61107641,0.704639792,-0.04798289,0.535894793,1.062471597,0.139075213,0.148061569,-1.616212698,-1.798287174,-2.104919057,-1.655345273
0.673814249,-0.072110072,0.911785863,1.05699356,0.681510647,1.199913647,1.069400986,1.223441009,1.000670936,1.198748291,0.511068955,0.009682835,0.126978783,-0.103508137,0.117184661,0.581211801,-0.000184142,-0.311445103,-0.42657763,-0.122606435,-0.112073566,0.661890182,-0.392927219,-0.59823102,0.486938105,0.679613687,0.364940645,0.724016224,-0.0443806,0.511068955,0.732312323,0.627830838,0.595494331,0.478237916
-0.344062123,-0.064826357,1.118455237,1.05699356,1.212084235,1.233441836,1.069400986,1.077427769,1.096117394,1.123826523,0.65475352,-0.173292868,-0.13523972,0.112628172,-0.097981647,0.250134292,-0.125994327,0.043237632,-0.329607472,-0.067169454,-0.100707341,-0.378897007,-0.065378362,-0.068715507,-1.497648371,0.859473633,0.441112956,0.792398023,0.043324153,0.65475352,0.677731625,0.541377079,0.548805644,0.374929747
0.673814249,-0.250269109,-0.869704138,-0.876239547,-0.873478098,-0.882186916,-0.806881939,-0.820744348,-0.81281177,-0.82413945,-0.172430932,0.275193613,0.47300245,0.605790803,-0.588931007,0.156412784,-0.493104515,-0.371765296,-0.251737497,-0.148866057,-0.059031185,-0.129541743,0.523429703,1.840965776,0.865229698,0.213348987,0.34675133,-1.901775818,-0.057657007,-0.172430932,1.167558402,1.005520999,-2.104919057,-1.655345273
-1.361938496,-0.022998783,-0.869704138,-0.876239547,-0.873478098,-0.882186916,-0.806881939,-0.820744348,-0.81281177,-0.82413945,-0.420378192,0.187255087,-0.526766972,2.211706815,-2.187639809,1.151081658,-0.624320606,-0.317235842,-0.373684816,0.01452715,-0.131017273,-0.404193917,-0.511208751,-0.659603438,-1.497648371,-2.185071141,-2.024402167,0.570329855,0.331381964,-0.420378192,-1.616212698,-1.798287174,0.613567371,0.334504812
